Article URL,Claim,Label,Summary,Joke
https://www.politifact.com/factchecks/2022/feb/15/facebook-posts/no-cdc-wasnt-normalizing-blood-clots-its-super-bow/, The CDC was normalizing blood clots tweeting about the health condition before the Super Bowl. ,false,"Well before COVID-19 existed, the CDC had tweeted out warnings about blood clots.
Blood clots are common, affecting about 900,000 Americans each year, and can be deadly.
There is not an increased risk of blood clots from the Pfizer and Moderna COVID-19 vaccines.
Johnson & Johnson’s vaccine, the only other COVID-19 vaccine used in the U.S., has been linked to rare cases of thrombosis with thrombocytopenia syndrome (TTS).
",
https://www.politifact.com/factchecks/2022/feb/15/chip-roy/research-submitted-fda-consideration-vaccine-autho/, Pfizer is literally using the force of government and the culture of fear to jab children under 5 — with zero basis in science — to make billions of dollars. ,pants-fire,"At the request of the U.S. Food and Drug Administration, Pfizer submitted a request for authorization for a Pfizer-BioNTech two-dose regimen for children under age 5.
Data collection is continuing for a potential third dose because the two-dose regimen for children age 2 to 5 did not acheive expected immunity.
However, these vaccine trials have been following rigorous scientific standards and expectations.
",
https://www.politifact.com/factchecks/2022/feb/14/facebook-posts/covid-19-vaccines-do-not-contain-hiv/, The second booster has eight strains of HIV. ,pants-fire," The ingredients of COVID-19 vaccines are published and do not include HIV.
 The vaccine ingredients do not change between doses. Each shot in the mRNA COVID-19 vaccine series, including the booster, has the same ingredients. 
",
https://www.politifact.com/factchecks/2022/feb/11/facebook-posts/covid-spelled-backward-divoc-which-means-possessio/, COVID spelled backward is divoc which means possession of the evil spirit in Hebrew. ,false,"“Divoc” is not a Hebrew word.
The closest existing word in the language is “dibbuk,” which means evil possession, but the two are not the same, linguistic experts said.
COVID-19 is an abbreviation of ""coronavirus disease 2019.” ""CO"" stands for ""corona,"" ""VI"" stands for ""virus"" and ""D"" stands for ""disease."" The number 19 reflects the year it was identified — 2019.
",
https://www.politifact.com/factchecks/2022/feb/11/facebook-posts/facebook-post-cries-foul-washington-post-headline-/, Says a Washington Post headline and graphic about COVID-19 deaths are misleading. ,false,"Data shows deaths from COVID-19 have spiked to their highest numbers in a year due to the highly transmissible omicron variant.
Unvaccinated Americans and people over age 75 have been particularly hit hard by the variant, according to the Post.
The Washington Post graphic is not in conflict with the headline.
",
https://www.politifact.com/factchecks/2022/feb/11/blog-posting/no-covid-19-vaccines-arent-responsible-increase-de/, COVID-19 vaccines caused a 40% increase in deaths identified a life insurance company. ,false,"OneAmerica CEO Scott Davison said life insurance industry data indicates death rates among working-age people were up 40% compared to pre-pandemic rates.
Social media users have suggested COVID-19 vaccines, rather than the illness itself, are responsible for the increase in deaths.
Research indicates that COVID-19 is likely responsible for the increase; there is no evidence to suggest the vaccines are to blame.
",
https://www.politifact.com/factchecks/2022/feb/11/dave-mccormick/response-dr-oz-no-evidence-senate-hopeful-mccormic/, We all know China created COVID. ,false,"There is no evidence that China “created” the virus.
There is no scientific consensus on how the virus originated, but researchers believe it could have originated naturally or from an accident in a lab.
",
https://www.politifact.com/factchecks/2022/feb/11/blog-posting/no-covid-19-vaccine-not-increasing-child-mortality/," In England, official data shows children are up to 52 times more likely to die following COVID-19 vaccination than unvaccinated children. ",false,"There is no evidence that the COVID-19 vaccine is linked to an increase in child mortality.
No one under the age of 35 in England has died due to an adverse reaction to the vaccine, according to the United Kingdom’s Office of National Statistics.
A blog took data out of context and omitted that most of the vaccinated children included in the dataset were at higher risk of death due to existing medical conditions.
",
https://www.politifact.com/factchecks/2022/feb/11/jb-pritzker/does-illinois-have-larger-percentage-vaccinations-/, A larger percentage of Illinoisans have been vaccinated than in any other Midwestern state. ,mostly-true,"Gov. Pritzker said “a larger percentage of Illinoisans have been vaccinated,” compared to the rest of the Midwest. That's mostly true but when it comes to those who are fully vaccinated, Minnesota is the region's top performer.
",
https://www.politifact.com/factchecks/2022/feb/10/facebook-posts/requesting-chargeback-probably-isnt-best-way-get-b/, Requesting a chargeback is a better way to get back at GoFundMe. ,barely-true,"GoFundMe took down the “Freedom Convoy 2022” fundraiser page, saying it violated a policy against promoting violence and harassment, and said it would refund those who donated.
Social media users encouraged people to dispute the donation charges on their credit cards, suggesting it would force GoFundMe to pay chargeback fees for each transaction.
An expert said it is unlikely banks would allow customers to pursue chargebacks after a company has announced it will issue refunds.
",
https://www.politifact.com/factchecks/2022/feb/10/nicole-sirotek/no-hospitalized-covid-19-patients-werent-killed-re/, Says remdesivir is responsible for killing patients hospitalized with COVID-19. ,false,"An early study in 2020 showed that remdesivir used to treat COVID-19 resulted in little to no improvement. Later studies found the drug was effective, including one that found an 87% lower risk of hospitalization or death.
No studies have found that remdesivir was responsible for killing COVID-19 patients.
Medical experts explained that remdesivir is given to patients who are at the highest risk of death because of the severity of their disease.
",
https://www.politifact.com/factchecks/2022/feb/10/facebook-posts/viral-video-simulation-does-not-depict-real-grand-/, A grand jury trial begins into crimes against humanity involving a fabricated coronavirus pandemic. ,pants-fire," The video is a simulation that does not depict actual legal proceedings. 
 The notion that the coronavirus pandemic is fabricated is part of an effort to deny or downplay the virus and is unsubstantiated. 
",
https://www.politifact.com/factchecks/2022/feb/10/troy-nehls/claim-kids-more-likely-have-access-crack-pipes-mas/," In Joe Biden’s America, your children are more likely to have access to a crack pipe than a mask-free education. ",pants-fire,"The claim alludes to a Biden administration anti-drug abuse program. Grant money from the program can be used for a variety of efforts, including providing safe-smoking kits, which are intended to reduce disease among illegal drug users that is caused by the sharing of smoking materials. We found no evidence the kits are aimed at children.
Federal officials said the funds cannot be used to provide pipes.
There is no federal mandate requiring children to wear masks in schools. Within the next several weeks, fewer than a dozen states will have such mandates as part of their efforts to fight COVID-19.
",
